element,A,sigma,k_memory,damage_threshold,first_damage,first_nonreturn,delta_damage_minus_nonreturn,regime,max_r,final_damage,r_core,r_boundary,config
S,2.8222222222222224,0.3722222222222222,0.0,0.1,3.49,,,damage-only,1.8741456052043148,0.26357197675987337,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,2.8222222222222224,0.5333333333333333,0.0,0.1,3.25,3.3200000000000003,-0.07000000000000028,damage-before-nonreturn,2.4107696270300303,1.0902258654869346,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,2.8222222222222224,0.6944444444444444,0.0,0.1,3.0700000000000003,3.11,-0.03999999999999959,damage-before-nonreturn,2.8680503285114014,2.225703531544366,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,2.8222222222222224,0.8555555555555555,0.0,0.1,2.89,2.95,-0.06000000000000005,damage-before-nonreturn,3.2671174118788033,3.5729470032581405,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,2.8222222222222224,1.0166666666666666,0.0,0.1,2.71,2.7800000000000002,-0.07000000000000028,damage-before-nonreturn,3.620576793555743,5.07693174355403,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,2.8222222222222224,1.1777777777777778,0.0,0.1,2.5300000000000002,2.61,-0.07999999999999963,damage-before-nonreturn,3.9361080346635244,6.6965420242065425,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,2.8222222222222224,1.3388888888888888,0.0,0.1,2.35,2.45,-0.10000000000000009,damage-before-nonreturn,4.218340711609836,8.395032004515615,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,2.8222222222222224,1.5,0.0,0.1,2.18,2.29,-0.10999999999999988,damage-before-nonreturn,4.470680780098452,10.138503925232172,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,3.366666666666667,0.05,0.0,0.1,,,,no-transition,0.42409006913154557,0.0,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,3.366666666666667,0.21111111111111108,0.0,0.1,,,,no-transition,1.4687438758611675,0.001109094962419914,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,3.366666666666667,0.3722222222222222,0.0,0.1,3.29,3.34,-0.04999999999999982,damage-before-nonreturn,2.273982676389811,0.709976542516644,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,3.366666666666667,0.5333333333333333,0.0,0.1,3.1,3.1,0.0,coupled,2.94499750806618,2.0600189048708866,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,3.366666666666667,0.6944444444444444,0.0,0.1,2.92,2.92,0.0,coupled,3.52519064775005,3.79479044184843,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,3.366666666666667,0.8555555555555555,0.0,0.1,2.73,2.75,-0.020000000000000018,damage-before-nonreturn,4.038345658440282,5.807162648616204,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,3.366666666666667,1.0166666666666666,0.0,0.1,2.54,2.57,-0.029999999999999805,damage-before-nonreturn,4.498516210769482,8.03259505852601,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,3.366666666666667,1.1777777777777778,0.0,0.1,2.34,2.39,-0.050000000000000266,damage-before-nonreturn,4.913952497055488,10.419511422782334,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,3.366666666666667,1.3388888888888888,0.0,0.1,2.14,2.21,-0.06999999999999984,damage-before-nonreturn,5.289408353898097,12.918349926374113,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,3.366666666666667,1.5,0.0,0.1,1.96,2.04,-0.08000000000000007,damage-before-nonreturn,5.628209259559607,15.481431838899915,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,3.911111111111112,0.05,0.0,0.1,,,,no-transition,0.4933660910531098,0.0,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,3.911111111111112,0.21111111111111108,0.0,0.1,,,,no-transition,1.7210322011024917,0.09610369650449845,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,3.911111111111112,0.3722222222222222,0.0,0.1,3.18,3.16,0.020000000000000018,nonreturn-before-damage,2.682510417681837,1.288933087652357,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,3.911111111111112,0.5333333333333333,0.0,0.1,3.0,2.97,0.029999999999999805,nonreturn-before-damage,3.494874804906685,3.221907412154538,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,3.911111111111112,0.6944444444444444,0.0,0.1,2.81,2.79,0.020000000000000018,nonreturn-before-damage,4.206016983135507,5.631358866657242,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,3.911111111111112,0.8555555555555555,0.0,0.1,2.61,2.61,0.0,coupled,4.841972003047805,8.397520548710148,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,3.911111111111112,1.0166666666666666,0.0,0.1,2.4,2.42,-0.020000000000000018,damage-before-nonreturn,5.418123348843377,11.445351478777273,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,3.911111111111112,1.1777777777777778,0.0,0.1,2.19,2.22,-0.03000000000000025,damage-before-nonreturn,5.943170871954065,14.711123279311714,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,3.911111111111112,1.3388888888888888,0.0,0.1,1.99,2.0300000000000002,-0.04000000000000026,damage-before-nonreturn,6.421668079781258,18.130313609161316,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,3.911111111111112,1.5,0.0,0.1,1.79,1.85,-0.06000000000000005,damage-before-nonreturn,6.856718931786832,21.638652822797855,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,4.455555555555556,0.05,0.0,0.1,,,,no-transition,0.5627896195131614,0.0,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,4.455555555555556,0.21111111111111108,0.0,0.1,3.35,,,damage-only,1.9763242055229482,0.26890794318170974,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,4.455555555555556,0.3722222222222222,0.0,0.1,3.11,3.0700000000000003,0.03999999999999959,nonreturn-before-damage,3.0988272760059297,1.9791462880810058,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,4.455555555555556,0.5333333333333333,0.0,0.1,2.92,2.88,0.040000000000000036,nonreturn-before-damage,4.058653532050421,4.554556394159599,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,4.455555555555556,0.6944444444444444,0.0,0.1,2.72,2.7,0.020000000000000018,nonreturn-before-damage,4.907801409513722,7.712728158397182,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,4.455555555555556,0.8555555555555555,0.0,0.1,2.5100000000000002,2.5,0.010000000000000231,nonreturn-before-damage,5.674374171740678,11.320256021408952,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,4.455555555555556,1.0166666666666666,0.0,0.1,2.29,2.3000000000000003,-0.010000000000000231,damage-before-nonreturn,6.374827051381655,15.290329988546569,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,4.455555555555556,1.1777777777777778,0.0,0.1,2.07,2.09,-0.020000000000000018,damage-before-nonreturn,7.018112157397044,19.54575250649453,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,4.455555555555556,1.3388888888888888,0.0,0.1,1.86,1.8900000000000001,-0.030000000000000027,damage-before-nonreturn,7.608450871619145,24.004616913178527,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,4.455555555555556,1.5,0.0,0.1,1.6600000000000001,1.7,-0.039999999999999813,damage-before-nonreturn,8.1484700436893,28.583425781374014,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,5.0,0.05,0.0,0.1,,,,no-transition,0.6323506165294617,0.0,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,5.0,0.21111111111111108,0.0,0.1,3.2600000000000002,3.25,0.010000000000000231,nonreturn-before-damage,2.2340885760663456,0.49923162456981396,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,5.0,0.3722222222222222,0.0,0.1,3.0500000000000003,3.0,0.050000000000000266,nonreturn-before-damage,3.5221667664667042,2.767923082244091,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,5.0,0.5333333333333333,0.0,0.1,2.86,2.82,0.040000000000000036,nonreturn-before-damage,4.635043332211266,6.044300710900964,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,5.0,0.6944444444444444,0.0,0.1,2.65,2.62,0.029999999999999805,nonreturn-before-damage,5.62845828376403,10.024316041013273,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,5.0,0.8555555555555555,0.0,0.1,2.43,2.41,0.020000000000000018,nonreturn-before-damage,6.532536721435683,14.559676059640832,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,5.0,1.0166666666666666,0.0,0.1,2.2,2.2,0.0,coupled,7.364678459279715,19.551134715686423,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,5.0,1.1777777777777778,0.0,0.1,1.97,1.98,-0.010000000000000009,damage-before-nonreturn,8.133836927705222,24.906299560478057,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,5.0,1.3388888888888888,0.0,0.1,1.75,1.77,-0.020000000000000018,damage-before-nonreturn,8.84383295464522,30.523696620460285,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
S,5.0,1.5,0.0,0.1,1.55,1.57,-0.020000000000000018,damage-before-nonreturn,9.49663981722477,36.29784220826446,1.4550155332250634,2.159713275720889,"k=0.0,th=0.1"
I,0.1,0.05,0.0,0.1,,,,no-transition,0.012445664522343622,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,0.1,0.21111111111111108,0.0,0.1,,,,no-transition,0.04015969907767986,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,0.1,0.3722222222222222,0.0,0.1,,,,no-transition,0.05787495894303503,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,0.1,0.5333333333333333,0.0,0.1,,,,no-transition,0.0701828895777179,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,0.1,0.6944444444444444,0.0,0.1,,,,no-transition,0.07915298562818353,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,0.1,0.8555555555555555,0.0,0.1,,,,no-transition,0.08591086811976309,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,0.1,1.0166666666666666,0.0,0.1,,,,no-transition,0.09112766232758492,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,0.1,1.1777777777777778,0.0,0.1,,,,no-transition,0.09522530948487552,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,0.1,1.3388888888888888,0.0,0.1,,,,no-transition,0.09848291396640749,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,0.1,1.5,0.0,0.1,,,,no-transition,0.10110034796215651,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,0.6444444444444445,0.05,0.0,0.1,,,,no-transition,0.08044314270721863,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,0.6444444444444445,0.21111111111111108,0.0,0.1,,,,no-transition,0.26450746000775166,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,0.6444444444444445,0.3722222222222222,0.0,0.1,,,,no-transition,0.3888989309429541,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,0.6444444444444445,0.5333333333333333,0.0,0.1,,,,no-transition,0.48035481903461,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,0.6444444444444445,0.6944444444444444,0.0,0.1,,,,no-transition,0.5507464451168588,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,0.6444444444444445,0.8555555555555555,0.0,0.1,,,,no-transition,0.6065809815117207,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,0.6444444444444445,1.0166666666666666,0.0,0.1,,,,no-transition,0.6518140289687588,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,0.6444444444444445,1.1777777777777778,0.0,0.1,,,,no-transition,0.688961482007953,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,0.6444444444444445,1.3388888888888888,0.0,0.1,,,,no-transition,0.7197368871960694,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,0.6444444444444445,1.5,0.0,0.1,,,,no-transition,0.7453965615682739,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,1.188888888888889,0.05,0.0,0.1,,,,no-transition,0.14874299998552237,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,1.188888888888889,0.21111111111111108,0.0,0.1,,,,no-transition,0.49591535613077237,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,1.188888888888889,0.3722222222222222,0.0,0.1,,,,no-transition,0.7396805966469735,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,1.188888888888889,0.5333333333333333,0.0,0.1,,,,no-transition,0.9258556118595919,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,1.188888888888889,0.6944444444444444,0.0,0.1,,,,no-transition,1.074402405127008,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,1.188888888888889,0.8555555555555555,0.0,0.1,,,,no-transition,1.1963145074353203,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,1.188888888888889,1.0166666666666666,0.0,0.1,,,,no-transition,1.2982810942961613,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,1.188888888888889,1.1777777777777778,0.0,0.1,,,,no-transition,1.3845711290551705,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,1.188888888888889,1.3388888888888888,0.0,0.1,,,,no-transition,1.458069114664847,0.005406393239353992,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,1.188888888888889,1.5,0.0,0.1,,,,no-transition,1.5209035068455523,0.060146067949351005,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,1.7333333333333336,0.05,0.0,0.1,,,,no-transition,0.21728891651813118,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,1.7333333333333336,0.21111111111111108,0.0,0.1,,,,no-transition,0.7328380367567218,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,1.7333333333333336,0.3722222222222222,0.0,0.1,,,,no-transition,1.1059489270371743,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,1.7333333333333336,0.5333333333333333,0.0,0.1,,,,no-transition,1.3993351482630234,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,1.7333333333333336,0.6944444444444444,0.0,0.1,3.96,,,damage-only,1.6399098753013746,0.13225759648477498,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,1.7333333333333336,0.8555555555555555,0.0,0.1,3.6,,,damage-only,1.8424647448959177,0.42727950992748004,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,1.7333333333333336,1.0166666666666666,0.0,0.1,3.42,,,damage-only,2.016013035058936,0.8083747383097185,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,1.7333333333333336,1.1777777777777778,0.0,0.1,3.2600000000000002,,,damage-only,2.166226175622537,1.2466395211950279,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,1.7333333333333336,1.3388888888888888,0.0,0.1,3.11,3.94,-0.8300000000000001,damage-before-nonreturn,2.296832147218342,1.7227171752235066,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,1.7333333333333336,1.5,0.0,0.1,2.97,3.64,-0.6699999999999999,damage-before-nonreturn,2.410644090485869,2.2218019058802896,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,2.277777777777778,0.05,0.0,0.1,,,,no-transition,0.2860489613805091,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,2.277777777777778,0.21111111111111108,0.0,0.1,,,,no-transition,0.9745081867364441,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,2.277777777777778,0.3722222222222222,0.0,0.1,,,,no-transition,1.4852807197536493,0.009188568108862503,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,2.277777777777778,0.5333333333333333,0.0,0.1,3.5100000000000002,,,damage-only,1.896399812026761,0.37354242028422185,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,2.277777777777778,0.6944444444444444,0.0,0.1,3.3000000000000003,,,damage-only,2.2408774319164966,0.9987309420188702,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,2.277777777777778,0.8555555555555555,0.0,0.1,3.13,3.39,-0.26000000000000023,damage-before-nonreturn,2.536871728721655,1.7848350823720687,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,2.277777777777778,1.0166666666666666,0.0,0.1,2.96,3.21,-0.25,damage-before-nonreturn,2.7952828897304363,2.6841219275633663,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,2.277777777777778,1.1777777777777778,0.0,0.1,2.8000000000000003,3.0500000000000003,-0.25,damage-before-nonreturn,3.0229023562058144,3.6642062860688234,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,2.277777777777778,1.3388888888888888,0.0,0.1,2.63,2.9,-0.27,damage-before-nonreturn,3.2240360479015067,4.698588221412567,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,2.277777777777778,1.5,0.0,0.1,2.47,2.7600000000000002,-0.29000000000000004,damage-before-nonreturn,3.401876075966124,5.76439954865518,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,2.8222222222222224,0.05,0.0,0.1,,,,no-transition,0.35500056233364496,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,2.8222222222222224,0.21111111111111108,0.0,0.1,,,,no-transition,1.2201993289210427,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,2.8222222222222224,0.3722222222222222,0.0,0.1,3.48,,,damage-only,1.8757974675112208,0.27928664595522057,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,2.8222222222222224,0.5333333333333333,0.0,0.1,3.24,3.41,-0.16999999999999993,damage-before-nonreturn,2.4137519478973677,1.1224142767407181,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,2.8222222222222224,0.6944444444444444,0.0,0.1,3.06,3.18,-0.1200000000000001,damage-before-nonreturn,2.8725471863839696,2.2747218628814445,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,2.8222222222222224,0.8555555555555555,0.0,0.1,2.89,3.0100000000000002,-0.1200000000000001,damage-before-nonreturn,3.273194130706527,3.6396905532688812,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,2.8222222222222224,1.0166666666666666,0.0,0.1,2.71,2.84,-0.1299999999999999,damage-before-nonreturn,3.628310796122031,5.162402020911892,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,2.8222222222222224,1.1777777777777778,0.0,0.1,2.52,2.68,-0.16000000000000014,damage-before-nonreturn,3.9454878790336916,6.801652655486432,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,2.8222222222222224,1.3388888888888888,0.0,0.1,2.34,2.52,-0.18000000000000016,damage-before-nonreturn,4.229392338303929,8.520446015073883,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,2.8222222222222224,1.5,0.0,0.1,2.17,2.36,-0.18999999999999995,damage-before-nonreturn,4.483322107280917,10.28462172991336,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,3.366666666666667,0.05,0.0,0.1,,,,no-transition,0.4241262937460323,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,3.366666666666667,0.21111111111111108,0.0,0.1,,,,no-transition,1.4695192026537227,0.003276799365958887,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,3.366666666666667,0.3722222222222222,0.0,0.1,3.2800000000000002,3.5100000000000002,-0.22999999999999998,damage-before-nonreturn,2.276123827520059,0.7336598075034901,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,3.366666666666667,0.5333333333333333,0.0,0.1,3.09,3.15,-0.06000000000000005,damage-before-nonreturn,2.9488741721690364,2.1033658547791965,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,3.366666666666667,0.6944444444444444,0.0,0.1,2.91,2.97,-0.06000000000000005,damage-before-nonreturn,3.53103807973596,3.859070086039242,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,3.366666666666667,0.8555555555555555,0.0,0.1,2.72,2.8000000000000003,-0.08000000000000007,damage-before-nonreturn,4.0462850322922534,5.893971010016786,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,3.366666666666667,1.0166666666666666,0.0,0.1,2.5300000000000002,2.62,-0.08999999999999986,damage-before-nonreturn,4.5086090220628225,8.14364243252183,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,3.366666666666667,1.1777777777777778,0.0,0.1,2.33,2.44,-0.10999999999999988,damage-before-nonreturn,4.9262750984497385,10.55626483469472,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,3.366666666666667,1.3388888888888888,0.0,0.1,2.14,2.27,-0.1299999999999999,damage-before-nonreturn,5.303944269593758,13.08193889820345,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,3.366666666666667,1.5,0.0,0.1,1.95,2.1,-0.15000000000000013,damage-before-nonreturn,5.644898721180163,15.67253377477164,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,3.911111111111112,0.05,0.0,0.1,,,,no-transition,0.4934120246961729,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,3.911111111111112,0.21111111111111108,0.0,0.1,3.62,,,damage-only,1.7220136786840243,0.10485035160237283,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,3.911111111111112,0.3722222222222222,0.0,0.1,3.18,3.21,-0.029999999999999805,damage-before-nonreturn,2.685166179556945,1.3202151275296037,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,3.911111111111112,0.5333333333333333,0.0,0.1,2.99,3.0100000000000002,-0.020000000000000018,damage-before-nonreturn,3.4996946581036643,3.2766539806964894,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,3.911111111111112,0.6944444444444444,0.0,0.1,2.8000000000000003,2.83,-0.029999999999999805,damage-before-nonreturn,4.213254667272473,5.7117371889177635,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,3.911111111111112,0.8555555555555555,0.0,0.1,2.6,2.65,-0.04999999999999982,damage-before-nonreturn,4.8518132231584,8.506094764210857,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,3.911111111111112,1.0166666666666666,0.0,0.1,2.39,2.46,-0.06999999999999984,damage-before-nonreturn,5.430744756062257,11.58450980932572,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,3.911111111111112,1.1777777777777778,0.0,0.1,2.18,2.27,-0.08999999999999986,damage-before-nonreturn,5.95855883163124,14.88307186022611,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,3.911111111111112,1.3388888888888888,0.0,0.1,1.98,2.08,-0.10000000000000009,damage-before-nonreturn,6.439887058985898,18.336702037273174,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,3.911111111111112,1.5,0.0,0.1,1.78,1.9000000000000001,-0.1200000000000001,damage-before-nonreturn,6.877668657104578,21.88051583925987,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,4.455555555555556,0.05,0.0,0.1,,,,no-transition,0.5628459272914954,0.0,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,4.455555555555556,0.21111111111111108,0.0,0.1,3.34,,,damage-only,1.9774955067968805,0.2822615464888427,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,4.455555555555556,0.3722222222222222,0.0,0.1,3.1,3.1,0.0,coupled,3.102017417233928,2.0179922340228718,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
I,4.455555555555556,0.5333333333333333,0.0,0.1,2.91,2.92,-0.009999999999999787,damage-before-nonreturn,4.06445513978338,4.62112846214996,1.4412894051891445,2.2746773751288365,"k=0.0,th=0.1"
